ID_Localidad,Provincia,Departamento,Localidad
553,Córdoba,Marcos Juárez,Chancaní
554,Córdoba,Marcos Juárez,Charbonier
555,Córdoba,Marcos Juárez,Charras
556,Córdoba,Marcos Juárez,Chazón
557,Córdoba,Marcos Juárez,Chilibroste
558,Córdoba,Marcos Juárez,Chucul
559,Córdoba,Marcos Juárez,Chuña
560,Córdoba,Sobremonte,Chuña Huasi
561,Córdoba,Marcos Juárez,Churqui Cañada
562,Córdoba,Marcos Juárez,Cienaga Del Coro
563,Córdoba,Marcos Juárez,Cintra
564,Córdoba,Marcos Juárez,Col. Almada
565,Córdoba,Marcos Juárez,Col. Anita
566,Córdoba,Marcos Juárez,Col. Barge
567,Córdoba,Marcos Juárez,Col. Bismark
568,Córdoba,Marcos Juárez,Col. Bremen
569,Córdoba,Marcos Juárez,Col. Caroya
570,Córdoba,Marcos Juárez,Col. Italiana
571,Córdoba,Marcos Juárez,Col. Iturraspe
572,Córdoba,Marcos Juárez,Col. Las Cuatro Esquinas
573,Córdoba,Marcos Juárez,Col. Las Pichanas
574,Córdoba,Marcos Juárez,Col. Marina
575,Córdoba,Marcos Juárez,Col. Prosperidad
576,Córdoba,General San Martín,Col. San Bartolome
577,Córdoba,General San Martín,Col. San Pedro
578,Córdoba,Marcos Juárez,Col. Tirolesa
579,Córdoba,Marcos Juárez,Col. Vicente Aguero
580,Córdoba,Marcos Juárez,Col. Videla
581,Córdoba,Marcos Juárez,Col. Vignaud
582,Córdoba,Marcos Juárez,Col. Waltelina
583,Córdoba,Marcos Juárez,Colazo
584,Córdoba,Marcos Juárez,Comechingones
585,Córdoba,Marcos Juárez,Conlara
586,Córdoba,Ischilín,Copacabana
587,Córdoba,Marcos Juárez,7
588,Córdoba,Marcos Juárez,Coronel Baigorria
589,Córdoba,Marcos Juárez,Coronel Moldes
590,Córdoba,Marcos Juárez,Corral de Bustos
591,Córdoba,Marcos Juárez,Corralito
592,Córdoba,Punilla,Cosquín
593,Córdoba,Marcos Juárez,Costa Sacate
594,Córdoba,Marcos Juárez,Cruz Alta
595,Córdoba,Marcos Juárez,Cruz de Caña
596,Córdoba,Cruz del Eje,Cruz del Eje
597,Córdoba,Marcos Juárez,Cuesta Blanca
598,Córdoba,Marcos Juárez,Dean Funes
599,Córdoba,General Roca,Del Campillo
600,Córdoba,Santa María,Despeñaderos
601,Córdoba,San Justo,Devoto
602,Córdoba,Marcos Juárez,Diego de Rojas
603,Córdoba,Marcos Juárez,Dique Chico
604,Córdoba,Marcos Juárez,El Arañado
605,Córdoba,Cruz del Eje,El Brete
606,Córdoba,Marcos Juárez,El Chacho
607,Córdoba,Marcos Juárez,El Crispín
608,Córdoba,Marcos Juárez,El Fortín
609,Córdoba,Marcos Juárez,El Manzano
610,Córdoba,Marcos Juárez,El Rastreador
611,Córdoba,Marcos Juárez,El Rodeo
612,Córdoba,Marcos Juárez,El Tío
613,Córdoba,Marcos Juárez,Elena
614,Córdoba,Calamuchita,Embalse
615,Córdoba,Marcos Juárez,Esquina
616,Córdoba,Marcos Juárez,Estación Gral. Paz
617,Córdoba,Juárez Celman,Estación Juárez Celman
618,Córdoba,Marcos Juárez,Estancia de Guadalupe
619,Córdoba,Marcos Juárez,Estancia Vieja
620,Córdoba,General San Martín,Etruria
621,Córdoba,Marcos Juárez,Eufrasio Loza
622,Córdoba,Marcos Juárez,Falda del Carmen
623,Córdoba,San Justo,Freyre
624,Córdoba,Marcos Juárez,Gral. Baldissera
625,Córdoba,Marcos Juárez,Gral. Cabrera
626,Córdoba,Marcos Juárez,Gral. Deheza
627,Córdoba,Marcos Juárez,Gral. Fotheringham
628,Córdoba,Marcos Juárez,Gral. Levalle
629,Córdoba,Marcos Juárez,Gral. Roca
630,Córdoba,Marcos Juárez,Guanaco Muerto
631,Córdoba,Minas,Guasapampa
632,Córdoba,Marcos Juárez,Guatimozin
633,Córdoba,Marcos Juárez,Gutenberg
634,Córdoba,Tercero Arriba,Hernando
635,Córdoba,Marcos Juárez,Huanchillas
636,Córdoba,Marcos Juárez,Huerta Grande
637,Córdoba,Marcos Juárez,Huinca Renanco
638,Córdoba,Marcos Juárez,Idiazabal
639,Córdoba,Marcos Juárez,Impira
640,Córdoba,Marcos Juárez,Inriville
641,Córdoba,Marcos Juárez,Isla Verde
642,Córdoba,General Roca,Italó
643,Córdoba,Tercero Arriba,James Craik
644,Córdoba,Colón,Jesús María
645,Córdoba,Marcos Juárez,Jovita
646,Córdoba,Unión,Justiniano Posse
647,Córdoba,Marcos Juárez,Km 658
648,Córdoba,Marcos Juárez,L. V. Mansilla
649,Córdoba,Marcos Juárez,La Batea
650,Córdoba,Marcos Juárez,La Calera
651,Córdoba,Juárez Celman,La Carlota
652,Córdoba,Marcos Juárez,La Carolina
653,Córdoba,Marcos Juárez,La Cautiva
654,Córdoba,Marcos Juárez,La Cesira
655,Córdoba,Calamuchita,La Cruz
656,Córdoba,Marcos Juárez,La Cumbre
657,Córdoba,Marcos Juárez,La Cumbrecita
658,Córdoba,Punilla,La Falda
659,Córdoba,Marcos Juárez,La Francia
660,Córdoba,Marcos Juárez,La Granja
661,Córdoba,Marcos Juárez,La Higuera
662,Córdoba,Marcos Juárez,La Laguna
663,Córdoba,Marcos Juárez,La Paisanita
664,Córdoba,Marcos Juárez,La Palestina
665,Córdoba,Marcos Juárez,12
666,Córdoba,Marcos Juárez,La Paquita
667,Córdoba,Marcos Juárez,La Para
668,Córdoba,San Javier,La Paz
669,Córdoba,Marcos Juárez,La Playa
670,Córdoba,General San Martín,La Playosa
671,Córdoba,Marcos Juárez,La Población
672,Córdoba,Marcos Juárez,La Posta
673,Córdoba,Río Primero,La Puerta
674,Córdoba,Marcos Juárez,La Quinta
675,Córdoba,Marcos Juárez,La Rancherita
676,Córdoba,Río Seco,La Rinconada
677,Córdoba,Marcos Juárez,La Serranita
678,Córdoba,Marcos Juárez,La Tordilla
679,Córdoba,Unión,Laborde
680,Córdoba,Presidente Roque Sáenz Peña,Laboulaye
681,Córdoba,Marcos Juárez,Laguna Larga
682,Córdoba,Marcos Juárez,Las Acequias
683,Córdoba,Marcos Juárez,Las Albahacas
684,Córdoba,Tulumba,Las Arrias
685,Córdoba,Marcos Juárez,Las Bajadas
686,Córdoba,Marcos Juárez,Las Caleras
687,Córdoba,Marcos Juárez,Las Calles
688,Córdoba,Marcos Juárez,Las Cañadas
689,Córdoba,Marcos Juárez,Las Gramillas
690,Córdoba,Marcos Juárez,Las Higueras
691,Córdoba,Marcos Juárez,Las Isletillas
692,Córdoba,Marcos Juárez,Las Junturas
693,Córdoba,Pocho,Las Palmas
694,Córdoba,Totoral,Las Peñas
695,Córdoba,Marcos Juárez,Las Peñas Sud
696,Córdoba,Marcos Juárez,Las Perdices
697,Córdoba,Cruz del Eje,Las Playas
698,Córdoba,Marcos Juárez,Las Rabonas
699,Córdoba,Marcos Juárez,Las Saladas
700,Córdoba,San Alberto,Las Tapias
701,Córdoba,Marcos Juárez,Las Varas
702,Córdoba,Marcos Juárez,Las Varillas
703,Córdoba,Marcos Juárez,Las Vertientes
704,Córdoba,Marcos Juárez,Leguizamón
705,Córdoba,Marcos Juárez,Leones
706,Córdoba,Marcos Juárez,Los Cedros
707,Córdoba,Marcos Juárez,Los Cerrillos
708,Córdoba,Marcos Juárez,Los Chañaritos (C.E)
709,Córdoba,Marcos Juárez,Los Chanaritos (R.S)
710,Córdoba,Juárez Celman,Los Cisnes
711,Córdoba,Marcos Juárez,Los Cocos
712,Córdoba,Calamuchita,Los Cóndores
713,Córdoba,San Javier,Los Hornillos
714,Córdoba,Marcos Juárez,Los Hoyos
715,Córdoba,Marcos Juárez,Los Mistoles
716,Córdoba,Marcos Juárez,Los Molinos
717,Córdoba,Marcos Juárez,Los Pozos
718,Córdoba,Marcos Juárez,Los Reartes
719,Córdoba,Marcos Juárez,Los Surgentes
720,Córdoba,Marcos Juárez,Los Talares
721,Córdoba,Marcos Juárez,Los Zorros
722,Córdoba,Santa María,Lozada
723,Córdoba,General San Martín,Luca
724,Córdoba,Río Segundo,Luque
725,Córdoba,San Javier,Luyaba
726,Córdoba,Santa María,Malagueño
727,Córdoba,Marcos Juárez,Malena
728,Córdoba,Marcos Juárez,Malvinas Argentinas
729,Córdoba,Marcos Juárez,Manfredi
730,Córdoba,Marcos Juárez,Maquinista Gallini
731,Córdoba,Marcos Juárez,Marcos Juárez
732,Córdoba,Marcos Juárez,Marull
733,Córdoba,Marcos Juárez,Matorrales
734,Córdoba,General Roca,Mattaldi
735,Córdoba,Marcos Juárez,Mayu Sumaj
736,Córdoba,Marcos Juárez,Media Naranja
737,Córdoba,Presidente Roque Sáenz Peña,Melo
738,Córdoba,Marcos Juárez,Mendiolaza
739,Córdoba,Marcos Juárez,Mi Granja
740,Córdoba,San Alberto,Mina Clavero
741,Córdoba,Marcos Juárez,Miramar
742,Córdoba,Unión,Morrison
743,Córdoba,San Justo,Morteros
744,Córdoba,Marcos Juárez,Mte. Buey
745,Córdoba,Marcos Juárez,Mte. Cristo
746,Córdoba,Marcos Juárez,Mte. De Los Gauchos
747,Córdoba,Marcos Juárez,Mte. Leña
748,Córdoba,Marcos Juárez,Mte. Maíz
749,Córdoba,Marcos Juárez,Mte. Ralo
750,Córdoba,Marcos Juárez,Nicolás Bruzone
751,Córdoba,Unión,Noetinger
752,Córdoba,San Alberto,Nono
753,Córdoba,Marcos Juárez,Nueva 7
754,Córdoba,Río Primero,Obispo Trejo
755,Córdoba,Marcos Juárez,Olaeta
756,Córdoba,Tercero Arriba,Oliva
757,Córdoba,General San Martín,Olivares San Nicolás
758,Córdoba,Marcos Juárez,Onagolty
759,Córdoba,Río Segundo,Oncativo
760,Córdoba,Marcos Juárez,Ordoñez
761,Córdoba,Marcos Juárez,Pacheco De Melo
762,Córdoba,Marcos Juárez,Pampayasta N.
763,Córdoba,Marcos Juárez,Pampayasta S.
764,Córdoba,Marcos Juárez,Panaholma
765,Córdoba,Marcos Juárez,Pascanas
766,Córdoba,Marcos Juárez,Pasco
767,Córdoba,Marcos Juárez,Paso del Durazno
768,Córdoba,Cruz del Eje,Paso Viejo
769,Córdoba,Río Segundo,Pilar
770,Córdoba,Marcos Juárez,Pincén
771,Córdoba,Marcos Juárez,Piquillín
772,Córdoba,Marcos Juárez,Plaza de Mercedes
773,Córdoba,Marcos Juárez,Plaza Luxardo
774,Córdoba,Marcos Juárez,Porteña
775,Córdoba,Marcos Juárez,Potrero de Garay
776,Córdoba,Río Segundo,Pozo del Molle
777,Córdoba,Marcos Juárez,Pozo Nuevo
778,Córdoba,Marcos Juárez,Pueblo Italiano
779,Córdoba,Marcos Juárez,Puesto de Castro
780,Córdoba,Marcos Juárez,Punta del Agua
781,Córdoba,Marcos Juárez,Quebracho Herrado
782,Córdoba,Ischilín,Quilino
783,Córdoba,Marcos Juárez,Rafael García
784,Córdoba,Marcos Juárez,Ranqueles
785,Córdoba,Río Seco,Rayo Cortado
786,Córdoba,Marcos Juárez,Reducción
787,Córdoba,Marcos Juárez,Rincón
788,Córdoba,Río Segundo,Río Bamba
789,Córdoba,Río Segundo,Río Ceballos
790,Córdoba,Río Cuarto,Río Cuarto
791,Córdoba,Río Segundo,Río de Los Sauces
792,Córdoba,Río Primero,Río Primero
793,Córdoba,Río Segundo,Río Segundo
794,Córdoba,Tercero Arriba,Río Tercero
795,Córdoba,Presidente Roque Sáenz Peña,Rosales
796,Córdoba,Tulumba,Rosario del Saladillo
797,Córdoba,Marcos Juárez,Sacanta
798,Córdoba,Marcos Juárez,Sagrada Familia
799,Córdoba,Marcos Juárez,Saira
800,Córdoba,Marcos Juárez,Saladillo
801,Córdoba,Marcos Juárez,Saldán
802,Córdoba,Pocho,Salsacate
803,Córdoba,Marcos Juárez,Salsipuedes
804,Córdoba,Marcos Juárez,Sampacho
805,Córdoba,Calamuchita,San Agustín
806,Córdoba,General San Martín,San Antonio de Arredondo
807,Córdoba,General San Martín,San Antonio de Litín
808,Córdoba,General San Martín,San Basilio
809,Córdoba,Minas,San Carlos Minas
810,Córdoba,General San Martín,San Clemente
811,Córdoba,General San Martín,San Esteban
812,Córdoba,San Justo,San Francisco
813,Córdoba,General San Martín,San Ignacio
814,Córdoba,San Javier,San Javier
815,Córdoba,General San Martín,San Jerónimo
816,Córdoba,General San Martín,San Joaquín
817,Córdoba,General San Martín,San José de La Dormida
818,Córdoba,General San Martín,San José de Las Salinas
819,Córdoba,General San Martín,San Lorenzo
820,Córdoba,Cruz del Eje,San Marcos Sierras
821,Córdoba,General San Martín,San Marcos Sud
822,Córdoba,San Alberto,San Pedro
823,Córdoba,General San Martín,San Pedro N.
824,Córdoba,General San Martín,San Roque
825,Córdoba,General San Martín,San Vicente
826,Córdoba,Santa María,Santa Catalina
827,Córdoba,Río Seco,Santa Elena
828,Córdoba,Santa María,Santa Eufemia
829,Córdoba,Santa María,Santa Maria
830,Córdoba,Totoral,Sarmiento
831,Córdoba,Marcos Juárez,Saturnino M.Laspiur
832,Córdoba,Marcos Juárez,Sauce Arriba
833,Córdoba,Marcos Juárez,Sebastián Elcano
834,Córdoba,Marcos Juárez,Seeber
835,Córdoba,Marcos Juárez,Segunda Usina
836,Córdoba,Presidente Roque Sáenz Peña,Serrano
837,Córdoba,Cruz del Eje,Serrezuela
838,Córdoba,Marcos Juárez,Sgo. Temple
839,Córdoba,Marcos Juárez,Silvio Pellico
840,Córdoba,Marcos Juárez,Simbolar
841,Córdoba,Marcos Juárez,Sinsacate
842,Córdoba,Calamuchita,Sta. Rosa de Calamuchita
843,Córdoba,Río Primero,Sta. Rosa de Río Primero
844,Córdoba,Marcos Juárez,Suco
845,Córdoba,Pocho,Tala Cañada
846,Córdoba,Marcos Juárez,Tala Huasi
847,Córdoba,Minas,Talaini
848,Córdoba,Marcos Juárez,Tancacha
849,Córdoba,Punilla,Tanti
850,Córdoba,Marcos Juárez,Ticino
851,Córdoba,Marcos Juárez,Tinoco
852,Córdoba,General San Martín,Tío Pujio
853,Córdoba,Marcos Juárez,Toledo
854,Córdoba,Marcos Juárez,Toro Pujio
855,Córdoba,Marcos Juárez,Tosno
856,Córdoba,Marcos Juárez,Tosquita
857,Córdoba,Marcos Juárez,Tránsito
858,Córdoba,Marcos Juárez,Tuclame
859,Córdoba,Marcos Juárez,Tutti
860,Córdoba,Juárez Celman,Ucacha
861,Córdoba,Marcos Juárez,Unquillo
862,Córdoba,Marcos Juárez,Valle de Anisacate
863,Córdoba,Punilla,Valle Hermoso
864,Córdoba,Marcos Juárez,Vélez Sarfield
865,Córdoba,Marcos Juárez,Viamonte
866,Córdoba,Marcos Juárez,Vicuña Mackenna
867,Córdoba,Marcos Juárez,Villa Allende
868,Córdoba,Marcos Juárez,Villa Amancay
869,Córdoba,Marcos Juárez,Villa Ascasubi
870,Córdoba,Marcos Juárez,Villa Candelaria N.
871,Córdoba,Punilla,Villa Carlos Paz
872,Córdoba,Marcos Juárez,Villa Cerro Azul
873,Córdoba,Marcos Juárez,Villa Ciudad de América
874,Córdoba,Marcos Juárez,Villa Ciudad Pque Los Reartes
875,Córdoba,Marcos Juárez,Villa Concepción del Tío
876,Córdoba,Marcos Juárez,Villa Cura Brochero
877,Córdoba,Marcos Juárez,Villa de Las Rosas
878,Córdoba,Marcos Juárez,Villa de María
879,Córdoba,Pocho,Villa de Pocho
880,Córdoba,Cruz del Eje,Villa de Soto
881,Córdoba,Calamuchita,Villa del Dique
882,Córdoba,Marcos Juárez,Villa del Prado
883,Córdoba,Río Segundo,Villa del Rosario
884,Córdoba,Totoral,Villa del Totoral
885,Córdoba,San Alberto,Villa Dolores
886,Córdoba,Marcos Juárez,Villa El Chancay
887,Córdoba,Marcos Juárez,Villa Elisa
888,Córdoba,Marcos Juárez,Villa Flor Serrana
889,Córdoba,Marcos Juárez,Villa Fontana
890,Córdoba,Punilla,Villa Giardino
891,Córdoba,Marcos Juárez,Villa Gral. Belgrano
892,Córdoba,Marcos Juárez,Villa Gutierrez
893,Córdoba,General Roca,Villa Huidobro
894,Córdoba,Marcos Juárez,Villa La Bolsa
895,Córdoba,Marcos Juárez,Villa Los Aromos
896,Córdoba,Marcos Juárez,Villa Los Patos
897,Córdoba,General San Martín,Villa María
898,Córdoba,General San Martín,Villa Nueva
899,Córdoba,Santa María,Villa Pque. Santa Ana
900,Córdoba,Marcos Juárez,Villa Pque. Siquiman
901,Córdoba,Marcos Juárez,Villa Quillinzo
902,Córdoba,Marcos Juárez,Villa Rossi
903,Córdoba,Calamuchita,Villa Rumipal
904,Córdoba,General San Martín,Villa San Esteban
905,Córdoba,General San Martín,Villa San Isidro
906,Córdoba,Marcos Juárez,Villa 21
907,Córdoba,Marcos Juárez,Villa Sarmiento (G.R)
908,Córdoba,Marcos Juárez,Villa Sarmiento (S.A)
909,Córdoba,Tulumba,Villa Tulumba
910,Córdoba,General Roca,Villa Valeria
911,Córdoba,Marcos Juárez,Villa Yacanto
912,Córdoba,Marcos Juárez,Washington
913,Córdoba,Marcos Juárez,Wenceslao Escalante
914,Córdoba,Marcos Juárez,Ycho Cruz Sierras
915,Corrientes,General Alvear,Alvear
916,Corrientes,Bella Vista,Bella Vista
917,Corrientes,Berón de Astrada,Berón de Astrada
918,Corrientes,sin definir,Bonpland
919,Corrientes,sin definir,Caá Cati
920,Corrientes,Capital,Capital
921,Corrientes,sin definir,Chavarría
922,Corrientes,sin definir,Col. C. Pellegrini
923,Corrientes,sin definir,Col. Libertad
924,Corrientes,sin definir,Col. Liebig
925,Corrientes,sin definir,Col. Sta Rosa
926,Corrientes,Concepción,Concepción
927,Corrientes,sin definir,Cruz de Los Milagros
928,Corrientes,sin definir,Curuzú-Cuatiá
929,Corrientes,Empedrado,Empedrado
930,Corrientes,Esquina,Esquina
931,Corrientes,sin definir,Estación Torrent
932,Corrientes,sin definir,Felipe Yofré
933,Corrientes,sin definir,Garruchos
934,Corrientes,sin definir,Gdor. Agrónomo
935,Corrientes,sin definir,Gdor. Martínez
936,Corrientes,Goya,Goya
937,Corrientes,sin definir,Guaviravi
938,Corrientes,sin definir,Herlitzka
939,Corrientes,sin definir,Ita-Ibate
940,Corrientes,Itatí,Itatí
941,Corrientes,Ituzaingó,Ituzaingó
942,Corrientes,sin definir,José Rafael Gómez
943,Corrientes,sin definir,Juan Pujol
944,Corrientes,sin definir,La Cruz
945,Corrientes,Lavalle,Lavalle
946,Corrientes,sin definir,Lomas de Vallejos
947,Corrientes,sin definir,Loreto
948,Corrientes,sin definir,Mariano I. Loza
949,Corrientes,Mburucuyá,Mburucuyá
950,Corrientes,Mercedes,Mercedes
951,Corrientes,sin definir,Mocoretá
952,Corrientes,sin definir,Mte. Caseros
953,Corrientes,sin definir,Nueve de Julio
954,Corrientes,sin definir,Palmar Grande
955,Corrientes,sin definir,Parada Pucheta
956,Corrientes,sin definir,Paso de La Patria
957,Corrientes,Paso de los Libres,Paso de Los Libres
958,Corrientes,sin definir,Pedro R. Fernandez
959,Corrientes,sin definir,Perugorría
960,Corrientes,sin definir,Pueblo Libertador
961,Corrientes,sin definir,Ramada Paso
962,Corrientes,sin definir,Riachuelo
963,Corrientes,Saladas,Saladas
964,Corrientes,San Martín,San Antonio
965,Corrientes,San Martín,San Carlos
966,Corrientes,San Cosme,San Cosme
967,Corrientes,San Martín,San Lorenzo
968,Corrientes,sin definir,20 del Palmar
969,Corrientes,San Miguel,San Miguel
970,Corrientes,San Roque,San Roque
971,Corrientes,sin definir,Santa Ana
972,Corrientes,sin definir,Santa Lucía
973,Corrientes,Santo Tomé,Santo Tomé
974,Corrientes,Sauce,Sauce
975,Corrientes,sin definir,Tabay
976,Corrientes,sin definir,Tapebicuá
977,Corrientes,sin definir,Tatacua
978,Corrientes,sin definir,Virasoro
979,Corrientes,sin definir,Yapeyú
980,Corrientes,sin definir,Yataití Calle
981,Entre Ríos,San Salvador,Alarcón
982,Entre Ríos,San Salvador,Alcaraz
983,Entre Ríos,San Salvador,Alcaraz N.
984,Entre Ríos,San Salvador,Alcaraz S.
985,Entre Ríos,San Salvador,Aldea Asunción
986,Entre Ríos,San Salvador,Aldea Brasilera
987,Entre Ríos,San Salvador,Aldea Elgenfeld
988,Entre Ríos,San Salvador,Aldea Grapschental
989,Entre Ríos,San Salvador,Aldea Ma. Luisa
990,Entre Ríos,San Salvador,Aldea Protestante
991,Entre Ríos,San Salvador,Aldea Salto
992,Entre Ríos,San Salvador,Aldea San Antonio (G)
993,Entre Ríos,San Salvador,Aldea San Antonio (P)
994,Entre Ríos,San Salvador,Aldea 19
995,Entre Ríos,San Salvador,Aldea San Miguel
996,Entre Ríos,San Salvador,Aldea San Rafael
997,Entre Ríos,San Salvador,Aldea Spatzenkutter
998,Entre Ríos,San Salvador,Aldea Sta. María
999,Entre Ríos,San Salvador,Aldea Sta. Rosa
1000,Entre Ríos,San Salvador,Aldea Valle María
1001,Entre Ríos,San Salvador,Altamirano Sur
1002,Entre Ríos,San Salvador,Antelo
1003,Entre Ríos,San Salvador,Antonio Tomás
1004,Entre Ríos,San Salvador,Aranguren
1005,Entre Ríos,San Salvador,Arroyo Barú
1006,Entre Ríos,San Salvador,Arroyo Burgos
1007,Entre Ríos,San Salvador,Arroyo Clé
1008,Entre Ríos,San Salvador,Arroyo Corralito
1009,Entre Ríos,San Salvador,Arroyo del Medio
1010,Entre Ríos,San Salvador,Arroyo Maturrango
1011,Entre Ríos,San Salvador,Arroyo Palo Seco
1012,Entre Ríos,San Salvador,Banderas
1013,Entre Ríos,San Salvador,Basavilbaso
1014,Entre Ríos,San Salvador,Betbeder
1015,Entre Ríos,San Salvador,Bovril
1016,Entre Ríos,San Salvador,Caseros
1017,Entre Ríos,San Salvador,Ceibas
1018,Entre Ríos,San Salvador,Cerrito
1019,Entre Ríos,San Salvador,Chajarí
1020,Entre Ríos,San Salvador,Chilcas
1021,Entre Ríos,San Salvador,Clodomiro Ledesma
1022,Entre Ríos,San Salvador,Col. Alemana
1023,Entre Ríos,San Salvador,Col. Avellaneda
1024,Entre Ríos,San Salvador,Col. Avigdor
1025,Entre Ríos,San Salvador,Col. Ayuí
1026,Entre Ríos,San Salvador,Col. Baylina
1027,Entre Ríos,San Salvador,Col. Carrasco
1028,Entre Ríos,San Salvador,Col. Celina
1029,Entre Ríos,San Salvador,Col. Cerrito
1030,Entre Ríos,San Salvador,Col. Crespo
1031,Entre Ríos,San Salvador,Col. Elia
1032,Entre Ríos,San Salvador,Col. Ensayo
1033,Entre Ríos,San Salvador,Col. Gral. Roca
1034,Entre Ríos,San Salvador,Col. La Argentina
1035,Entre Ríos,San Salvador,Col. Merou
1036,Entre Ríos,San Salvador,Col. Oficial Nª3
1037,Entre Ríos,San Salvador,Col. Oficial Nº13
1038,Entre Ríos,San Salvador,Col. Oficial Nº14
1039,Entre Ríos,San Salvador,Col. Oficial Nº5
1040,Entre Ríos,San Salvador,Col. Reffino
1041,Entre Ríos,San Salvador,Col. Tunas
1042,Entre Ríos,San Salvador,Col. Viraró
1043,Entre Ríos,Colón,Colón
1044,Entre Ríos,Uruguay,Concepción del Uruguay
1045,Entre Ríos,Concordia,Concordia
1046,Entre Ríos,San Salvador,Conscripto Bernardi
1047,Entre Ríos,San Salvador,Costa Grande
1048,Entre Ríos,San Salvador,Costa San Antonio
1049,Entre Ríos,Uruguay,Costa Uruguay N.
1050,Entre Ríos,Uruguay,Costa Uruguay S.
1051,Entre Ríos,San Salvador,Crespo
1052,Entre Ríos,San Salvador,Crucecitas 3ª
1053,Entre Ríos,San Salvador,Crucecitas 7ª
1054,Entre Ríos,San Salvador,Crucecitas 8ª
1055,Entre Ríos,San Salvador,Cuchilla Redonda
1056,Entre Ríos,San Salvador,Curtiembre
1057,Entre Ríos,Diamante,Diamante
1058,Entre Ríos,San Salvador,Distrito 6º
1059,Entre Ríos,San Salvador,Distrito Chañar
1060,Entre Ríos,San Salvador,Distrito Chiqueros
1061,Entre Ríos,San Salvador,Distrito Cuarto
1062,Entre Ríos,San Salvador,Distrito Diego López
1063,Entre Ríos,San Salvador,Distrito Pajonal
1064,Entre Ríos,San Salvador,Distrito Sauce
1065,Entre Ríos,Tala,Distrito Tala
1066,Entre Ríos,San Salvador,Distrito Talitas
1067,Entre Ríos,San Salvador,Don Cristóbal 1ª Sección
1068,Entre Ríos,San Salvador,Don Cristóbal 2ª Sección
1069,Entre Ríos,San Salvador,Durazno
1070,Entre Ríos,San Salvador,El Cimarrón
1071,Entre Ríos,San Salvador,El Gramillal
1072,Entre Ríos,San Salvador,El Palenque
1073,Entre Ríos,San Salvador,El Pingo
1074,Entre Ríos,San Salvador,El Quebracho
1075,Entre Ríos,San Salvador,El Redomón
1076,Entre Ríos,San Salvador,El Solar
1077,Entre Ríos,San Salvador,Enrique Carbo
1078,Entre Ríos,San Salvador,9
1079,Entre Ríos,San Salvador,Espinillo N.
1080,Entre Ríos,San Salvador,Estación Campos
1081,Entre Ríos,San Salvador,Estación Escriña
1082,Entre Ríos,San Salvador,Estación Lazo
1083,Entre Ríos,San Salvador,Estación Raíces
1084,Entre Ríos,San Salvador,Estación Yerúa
1085,Entre Ríos,San Salvador,Estancia Grande
1086,Entre Ríos,San Salvador,Estancia Líbaros
1087,Entre Ríos,San Salvador,Estancia Racedo
1088,Entre Ríos,San Salvador,Estancia Solá
1089,Entre Ríos,San Salvador,Estancia Yuquerí
1090,Entre Ríos,San Salvador,Estaquitas
1091,Entre Ríos,San Salvador,Faustino M. Parera
1092,Entre Ríos,San Salvador,Febre
1093,Entre Ríos,Federación,Federación
1094,Entre Ríos,Federal,Federal
1095,Entre Ríos,San Salvador,Gdor. Echagüe
1096,Entre Ríos,San Salvador,Gdor. Mansilla
1097,Entre Ríos,San Salvador,Gilbert
1098,Entre Ríos,San Salvador,González Calderón
1099,Entre Ríos,San Salvador,Gral. Almada
1100,Entre Ríos,San Salvador,Gral. Alvear
1101,Entre Ríos,San Salvador,Gral. Campos
1102,Entre Ríos,San Salvador,Gral. Galarza
1103,Entre Ríos,San Salvador,Gral. Ramírez
1104,Entre Ríos,Gualeguay,Gualeguay
1105,Entre Ríos,Gualeguaychú,Gualeguaychú
1106,Entre Ríos,Gualeguay,Gualeguaycito
1107,Entre Ríos,San Salvador,Guardamonte
1108,Entre Ríos,San Salvador,Hambis
1109,Entre Ríos,San Salvador,Hasenkamp
1110,Entre Ríos,San Salvador,Hernandarias
1111,Entre Ríos,San Salvador,Hernández
1112,Entre Ríos,San Salvador,Herrera
1113,Entre Ríos,San Salvador,Hinojal
1114,Entre Ríos,San Salvador,Hocker
1115,Entre Ríos,San Salvador,Ing. Sajaroff
1116,Entre Ríos,San Salvador,Irazusta
1117,Entre Ríos,San Salvador,Isletas
1118,Entre Ríos,San Salvador,J.J De Urquiza
1119,Entre Ríos,San Salvador,Jubileo
1120,Entre Ríos,San Salvador,La Clarita
1121,Entre Ríos,San Salvador,La Criolla
1122,Entre Ríos,San Salvador,La Esmeralda
1123,Entre Ríos,San Salvador,La Florida
1124,Entre Ríos,San Salvador,La Fraternidad
1125,Entre Ríos,San Salvador,La Hierra
1126,Entre Ríos,San Salvador,La Ollita
1127,Entre Ríos,La Paz,La Paz
1128,Entre Ríos,San Salvador,La Picada
1129,Entre Ríos,San Salvador,La Providencia
1130,Entre Ríos,San Salvador,La Verbena
1131,Entre Ríos,San Salvador,Laguna Benítez
1132,Entre Ríos,San Salvador,Larroque
1133,Entre Ríos,San Salvador,Las Cuevas
1134,Entre Ríos,San Salvador,Las Garzas
1135,Entre Ríos,San Salvador,Las Guachas
1136,Entre Ríos,San Salvador,Las Mercedes
1137,Entre Ríos,San Salvador,Las Moscas
1138,Entre Ríos,San Salvador,Las Mulitas
1139,Entre Ríos,San Salvador,Las Toscas
